bed_count,zip_cod,ccn,medicare_medicaid_eligible
25,44875,361324,True
35,44833,361325,True
25,43160,361331,True
35,43567,361333,True
108,45216,362004,True
61,44708,362016,True
36,45219,362019,True
186,43201,362022,True
45,44512,362023,True
31,44501,362024,True
119,44120,362026,True
34,44308,362027,True
142,44128,362029,True
35,43055,362031,True
67,45417,362033,True
45,43560,362036,True
43,43207,362037,True
120,44484,363026,True
60,45402,363033,True
60,45216,363034,True
60,44304,363035,True
50,44122,363036,True
44,43201,363037,True
60,44011,363038,True
50,44011,363039,True
41,43614,363040,True
60,43082,363042,True
24,43623,363043,True
244,44106,363302,True
52,44104,363304,True
155,45404,363306,True
32,45417,364048,True
0,44106,369801,True
0,43210,369803,True
0,45267,369804,True
620,74104,370001,True
87,73801,370002,True
140,74601,370006,True
385,73120,370013,True
148,74702,370014,True
48,74361,370015,True
133,74006,370018,True
159,74820,370020,True
110,73533,370023,True
325,74401,370025,True
66,73601,370029,True
686,73101,370037,True
49,74017,370039,True
49,74037,370041,True
190,73401,370047,True
117,74076,370049,True
57,73018,370054,True
66,74447,370057,True
23,74523,370083,True
1088,74136,370091,True
910,73104,370093,True
255,73110,370094,True
199,73505,370097,True
99,74023,370099,True
703,74104,370114,True
96,74804,370149,True
41,74437,370183,True
23,73120,370199,True
12,73129,370201,True
180,74133,370202,True
26,73052,370214,True
38,74132,370216,True
96,74133,370218,True
8,73114,370220,True
36,74055,370227,True
83,74055,370228,True
32,74868,370229,True
44,73135,370234,True
44,74012,370235,True
50,74301,370237,True
25,73772,371302,True
25,73460,371304,True
25,74048,371305,True
22,73438,371310,True
25,73573,371311,True
25,74066,371312,True
25,73750,371313,True
25,73005,371314,True
25,73044,371317,True
14,74020,371320,True
24,73932,371322,True
25,73446,371326,True
17,73763,371327,True
18,73554,371330,True
25,74462,371335,True
33,73942,371340,True
18,73120,372005,True
56,74127,372007,True
72,73112,372009,True
34,74801,372019,True
64,74401,372022,True
4,74447,372023,True
50,73142,373033,True
40,74012,373034,True
90,74136,374020,True
120,74120,374021,True
0,73117,379801,True
150,97527,380002,True
523,97225,380004,True
49,97520,380005,True
554,97227,380007,True
539,97210,380017,True
378,97504,380018,True
113,97477,380020,True
215,97123,380021,True
115,97030,380025,True
48,97381,380029,True
104,97401,380033,True
40,97132,380037,True
143,97045,380038,True
176,97601,380050,True
302,97216,380060,True
483,97213,380061,True
88,97128,380071,True
168,97504,380075,True
77,97222,380082,True
150,97062,380089,True
347,97477,380102,True
11,97424,381301,True
34,97138,381303,True
24,97411,381304,True
25,97828,381306,True
24,97630,381309,True
30,97423,381312,True
21,97439,381316,True
49,97141,381317,True
32,97031,381318,True
49,97103,381320,True
49,97850,381321,True
73,97220,382004,True
604,97301,384008,True
0,97225,389802,True
293,18510,390001,True
198,15132,390002,True
76,17815,390003,True
315,17011,390004,True
559,17822,390006,True
428,16544,390009,True
150,19446,390012,True
175,16105,390016,True
179,19118,390026,True
677,19140,390027,True
435,15219,390028,True
187,17901,390030,True
228,15065,390032,True
81,18951,390035,True
361,15009,390036,True
186,15143,390037,True
111,15501,390039,True
190,15401,390041,True
260,15301,390042,True
738,19611,390044,True
255,17701,390045,True
572,17403,390046,True
123,17044,390048,True
813,18015,390049,True
524,15212,390050,True
71,16652,390056,True
165,17015,390058,True
45,16673,390062,True
343,16550,390063,True
76,17325,390065,True
196,17042,390066,True
717,17105,390067,True
206,17543,390068,True
186,19007,390070,True
25,17745,390071,True
90,18603,390072,True
398,16601,390073,True
247,19026,390081,True
250,15801,390086,True
500,15224,390090,True
173,16346,390091,True
67,16214,390093,True
240,19605,390096,True
268,19046,390097,True
632,17602,390100,True
128,17408,390101,True
237,15215,390102,True
31,16735,390104,True
346,15237,390107,True
486,15905,390110,True
782,19104,390111,True
54,15963,390112,True
203,16335,390113,True
363,15213,390114,True
464,19114,390115,True
130,19401,390116,True
49,15537,390117,True
290,18510,390119,True
219,19464,390123,True
106,18431,390125,True
206,19460,390127,True
1190,18103,390133,True
412,18764,390137,True
57,17268,390138,True
320,19010,390139,True
783,19141,390142,True
375,15601,390145,True
85,16365,390146,True
210,15063,390147,True
69,15370,390150,True
257,17201,390151,True
231,19301,390153,True
138,15136,390157,True
104,15317,390160,True
164,18042,390162,True
154,16201,390163,True
1577,15213,390164,True
294,16001,390168,True
166,15701,390173,True
925,19107,390174,True
201,16125,390178,True
263,19380,390179,True
672,19013,390180,True
108,18218,390183,True
64,15425,390184,True
150,18201,390185,True
331,19096,390195,True
100,19111,390196,True
144,16509,390198,True
49,15767,390199,True
264,18301,390201,True
271,18901,390203,True
220,16146,390211,True
210,15666,390217,True
170,15650,390219,True
212,19063,390222,True
305,19104,390223,True
130,17522,390225,True
475,19107,390226,True
328,15243,390228,True
880,19001,390231,True
93,17331,390233,True
186,18501,390237,True
564,17033,390256,True
67,16127,390266,True
349,15146,390267,True
310,18711,390270,True
67,19403,390272,True
83,19408,390278,True
137,19128,390304,True
15,19610,390316,True
24,19020,390322,True
14,15301,390323,True
12,19468,390324,True
38,17402,390325,True
108,18045,390326,True
73,17403,390327,True
155,15146,390328,True
171,19403,390329,True
98,18360,390330,True
4,19107,390331,True
32,17961,390332,True
10,15601,390333,True
100,15090,390334,True
120,17025,390336,True
20,17756,390337,True
25,17740,391300,True
20,17756,391301,True
20,15552,391302,True
25,18801,391306,True
25,16686,391307,True
20,16407,391308,True
25,18847,391309,True
35,15825,391312,True
49,16915,391313,True
25,16354,391314,True
35,15857,391315,True
25,16901,391316,True
25,16646,391317,True
52,19111,392027,True
39,15901,392031,True
32,18017,392033,True
40,15650,392036,True
50,16501,392037,True
92,17101,392039,True
67,15213,392044,True
30,15132,392045,True
30,17822,392047,True
148,19355,393025,True
60,19607,393026,True
162,15238,393027,True
50,18508,393030,True
75,17055,393031,True
106,18103,393035,True
47,18702,393036,True
90,17404,393037,True
96,19102,393038,True
73,16823,393039,True
80,16602,393040,True
55,15143,393045,True
60,16507,393046,True
42,17821,393047,True
59,17604,393054,True
50,19047,393055,True
312,15224,393302,True
514,19104,393303,True
30,15224,393304,True
189,19134,393307,True
53,19104,393309,True
103,17064,394020,True
147,19131,394023,True
239,19128,394027,True
146,19002,394034,True
149,18704,394039,True
101,16828,394040,True
74,16214,394043,True
146,19034,394049,True
26,17257,394050,True
48,19601,394052,True
36,19129,394053,True
22,19145,394057,True
0,17822,399800,True
0,15213,399801,True
0,15224,399803,True
0,19140,399806,True
0,17033,399807,True
0,19104,399808,True
0,17105,399809,True
0,19107,399810,True
0,19104,399812,True
0,19141,399813,True
0,18105,399815,True
0,16550,399817,True
0,19611,399819,True
183,717,400003,True
160,909,400006,True
197,910,400019,True
146,959,400102,True
180,915,400106,True
186,698,400110,True
138,780,400113,True
138,614,400117,True
250,674,400118,True
123,681,400123,True
76,683,400126,True
224,919,400128,True
26,641,400130,True
109,979,400132,True
75,680,400136,True
69,612,40015,False
32,936,403025,True
40,674,403026,True
43,623,404007,True
129,2840,410006,True
214,2895,410011,True
247,2906,410012,True
40,2896,413025,True
60,2915,414003,True
713,29425,420004,True
92,29536,420005,True
747,29303,420007,True
169,29672,420009,True
116,29550,420010,True
55,29671,420011,True
109,29640,420015,True
649,29203,420018,True
82,29706,420019,True
245,29601,420023,True
258,29204,420026,True
533,29621,420027,True
135,29488,420030,True
82,29650,420033,True
217,29720,420036,True
43,29681,420037,True
76,29325,420038,True
125,29340,420043,True
119,29020,420048,True
210,29526,420049,True
461,29506,420051,True
124,29574,420055,True
204,29414,420065,True
286,29115,420068,True
283,29150,420070,True
358,29646,420071,True
460,29169,420073,True
845,29605,420078,True
497,29406,420079,True
273,29801,420082,True
369,29572,420085,True
352,29220,420086,True
368,29401,420087,True
420,29505,420091,True
421,29904,42009,False
72,29615,420102,True
48,29651,420103,True
85,29466,420104,True
105,29569,420105,True
76,29212,420106,True
59,29520,420107,True
143,29379,420108,True
81,29102,420109,True
553,29408,42010,False
50,29486,420110,True
500,29207,42012,False
30,29577,42013,False
25,29824,421304,True
97,29303,422004,True
59,29464,422005,True
35,29201,422006,True
40,29501,422007,True
45,29690,422008,True
32,29601,422009,True
96,29203,423025,True
88,29506,423026,True
49,29406,423027,True
50,29732,423028,True
60,29621,423029,True
42,29646,423030,True
40,29303,423031,True
38,29910,423032,True
40,29045,423034,True
40,29607,423035,True
42,29720,424014,True
81,57201,430005,True
49,57006,430008,True
44,57783,430048,True
417,57701,430077,True
25,57042,431300,True
18,57732,431320,True
25,57785,431321,True
11,57730,431323,True
25,57350,431335,True
24,57105,432002,True
40,57108,433027,True
771,38301,440002,True
155,37066,440003,True
395,37207,440006,True
80,38485,440010,True
70,38344,440016,True
95,38478,440020,True
66,37766,440033,True
270,37040,440035,True
1091,37232,440039,True
157,37055,440046,True
927,38120,440048,True
1593,38104,440049,True
358,37129,440053,True
152,37398,440058,True
70,38358,440060,True
100,38237,440061,True
109,37172,440065,True
190,37371,440068,True
225,38024,440072,True
258,38401,440073,True
571,37205,440082,True
423,37404,440091,True
91,37334,440102,True
848,37403,440104,True
150,37208,440111,True
628,37849,440120,True
517,37916,440125,True
137,38261,440130,True
100,38019,440131,True
104,37160,440137,True
135,37388,440144,True
71,37166,440148,True
200,37076,440150,True
125,37110,440151,True
621,37404,440156,True
733,37203,440161,True
96,38464,440175,True
351,37311,440185,True
110,38570,440187,True
60,38583,440192,True
250,37087,440193,True
136,37211,440197,True
55,37190,440200,True
23,37203,440218,True
75,37167,440227,True
86,37129,440231,True
25,37033,441300,True
25,37074,441301,True
25,37185,441303,True
25,37083,441305,True
31,37367,441306,True
35,37030,441307,True
25,37091,441309,True
12,37015,441311,True
25,38063,441314,True
25,38320,441316,True
25,38008,441320,True
49,37402,442007,True
30,38120,442010,True
70,37203,442011,True
30,38104,442014,True
68,37849,442015,True
33,37620,442016,True
88,37403,443025,True
50,37660,443027,True
80,37212,443028,True
80,38104,443029,True
40,38237,443030,True
40,38128,443031,True
69,37404,443032,True
36,37601,443033,True
49,38138,443034,True
40,37067,443035,True
48,38301,443036,True
57,37909,443037,True
25,38301,444010,True
100,37214,444014,True
16,38305,444023,True
0,37232,449802,True
0,38120,449803,True
0,38104,449806,True
316,77802,450011,True
914,75246,450021,True
326,78044,450029,True
792,77002,450035,True
429,76104,450039,True
381,79410,450040,True
278,76712,450042,True
636,76508,450054,True
521,78705,450056,True
369,76012,450064,True
1098,77030,450068,True
165,77566,450072,True
666,77030,450076,True
288,75061,450079,True
432,75701,450083,True
42,76450,450085,True
140,76180,450087,True
60,76240,450090,True
481,77504,450097,True
109,79065,450099,True
260,76712,450101,True
642,79902,450107,True
210,78701,450124,True
233,78596,450128,True
610,76104,450135,True
538,76104,450137,True
36,78957,450143,True
163,77901,450147,True
137,76033,450148,True
232,76542,450152,True
42,79045,450155,True
67,78026,450165,True
297,78572,450176,True
1515,77008,450184,True
881,77030,450193,True
74,75766,450194,True
368,75460,450196,True
370,75501,450200,True
99,76086,450203,True
495,79106,450209,True
42,75633,450210,True
279,75901,450211,True
328,77304,450222,True
445,79106,450231,True
35,78629,450235,True
85,76234,450271,True
91,75142,450292,True
326,75020,450324,True
483,77701,450346,True
44,76661,450348,True
98,76401,450351,True
1299,77030,450358,True
155,75234,450379,True
2071,78229,450388,True
127,75751,450389,True
66,77351,450395,True
59,76667,450400,True
225,75069,450403,True
83,76448,450411,True
36,76020,450419,True
28,75204,450422,True
230,77521,450424,True
625,78705,450431,True
162,75110,450447,True
16,76043,450451,True
866,75231,450462,True
158,75652,450475,True
117,75904,450484,True
216,77640,450518,True
205,75082,450537,True
273,76051,450563,True
441,76903,450571,True
28,76384,450584,True
25,76380,450586,True
59,76048,450596,True
49,77954,450597,True
821,77024,450610,True
528,77598,450617,True
208,76210,450634,True
423,77090,450638,True
286,76022,450639,True
38,76255,450641,True
302,77082,450644,True
963,75230,450647,True
567,75075,450651,True
146,79720,450653,True
508,77004,450659,True
230,79761,450661,True
214,78526,450662,True
202,75057,450669,True
289,77375,450670,True
320,76104,450672,True
397,77054,450674,True
420,76015,450675,True
213,76028,450677,True
242,77338,450684,True
182,75708,450690,True
325,78224,450697,True
75,79339,450698,True
230,75605,450702,True
178,77058,450709,True
320,78503,450711,True
368,78704,450713,True
175,78681,450718,True
285,75237,450723,True
112,75088,450742,True
255,76201,450743,True
160,75801,450747,True
203,75093,450771,True
15,77090,450774,True
582,77325,450775,True
630,76132,450779,True
631,78414,450788,True
49,77030,450804,True
472,78758,450809,True
340,77479,450820,True
100,75039,450822,True
41,76310,450827,True
60,75119,450833,True
16,77802,450834,True
29,75013,450840,True
313,77070,450844,True
208,77494,450847,True
179,77479,450848,True
61,75226,450851,True
25,75034,450853,True
241,77384,450862,True
20,75701,450864,True
28,78737,450865,True
124,78759,450867,True
74,79416,450876,True
20,76262,450883,True
118,75035,450885,True
6,76092,450888,True
160,75093,450890,True
18,75093,450891,True
16,76208,450893,True
20,76642,451303,True
25,77836,451305,True
24,79323,451308,True
14,79752,451309,True
25,76821,451310,True
20,77480,451311,True
25,77434,451312,True
25,79745,451314,True
25,77864,451316,True
20,78377,451317,True
25,77868,451322,True
25,76550,451323,True
12,76950,451324,True
16,79096,451334,True
25,79855,451338,True
25,79521,451341,True
25,79081,451344,True
2,79322,451345,True
25,76834,451347,True
25,76825,451348,True
20,79088,451349,True
25,79027,451350,True
25,79731,451353,True
16,79095,451355,True
25,77979,451356,True
25,79360,451358,True
18,75972,451360,True
25,75948,451361,True
25,76365,451362,True
25,78611,451365,True
18,79346,451366,True
25,75686,451367,True
25,79007,451369,True
25,75418,451370,True
24,78648,451371,True
25,79347,451372,True
25,76574,451374,True
25,77964,451376,True
25,79830,451378,True
25,75783,451380,True
38,76442,451382,True
60,79029,451386,True
25,78834,451390,True
25,78643,451396,True
59,78229,452016,True
15,76104,452018,True
60,75010,452022,True
110,77030,452023,True
54,78756,452034,True
47,78745,452038,True
158,77065,452039,True
53,77702,452042,True
36,75701,452051,True
37,79120,452060,True
66,75235,452067,True
31,76301,452068,True
147,77598,452075,True
72,79902,452079,True
171,77479,452080,True
48,77627,452083,True
32,75601,452087,True
51,75701,452091,True
53,78503,452095,True
40,78041,452096,True
60,75115,452097,True
40,75149,452100,True
82,78526,452101,True
50,76502,452105,True
41,77304,452107,True
60,76208,452111,True
102,77450,452118,True
25,79761,452121,True
134,77030,453025,True
90,77338,453029,True
108,78240,453031,True
139,78229,453035,True
92,75246,453036,True
85,76015,453040,True
77,76132,453042,True
83,75075,453047,True
60,75501,453053,True
63,76301,453054,True
80,79707,453057,True
84,77384,453059,True
49,75701,453072,True
32,78596,453091,True
40,78526,453092,True
44,79106,453096,True
392,76104,453300,True
189,78411,453301,True
227,78723,453310,True
30,77550,453311,True
100,75219,453314,True
72,75024,453316,True
96,76301,454018,True
151,78731,454029,True
124,75251,454094,True
64,79706,454110,True
24,75605,454117,True
92,79602,454122,True
24,75904,454123,True
116,75115,454126,True
48,76132,454128,True
48,75093,454130,True
198,78240,454132,True
90,78754,454133,True
70,75034,454134,True
48,77450,454136,True
80,79912,454146,True
22,77505,454147,True
60,76001,454148,True
60,75042,454149,True
48,76712,454150,True
92,77058,454151,True
28,79124,454154,True
0,75230,459801,True
0,78758,459807,True
0,75246,459808,True
0,77030,459809,True
0,76104,459812,True
0,75235,459814,True
0,78229,459818,True
0,76104,459822,True
0,77030,459824,True
0,79902,459825,True
0,76104,459826,True
395,84604,460001,True
321,84403,460004,True
227,84405,460005,True
250,84143,460006,True
48,84721,460007,True
520,84107,460010,True
84,84501,460011,True
126,84651,460013,True
44,84074,460014,True
148,84341,460015,True
52,84302,460017,True
245,84790,460021,True
89,84003,460023,True
42,84701,460026,True
39,84078,460030,True
16,84337,460039,True
220,84041,460041,True
117,84010,460042,True
20,84057,460043,True
70,84094,460044,True
294,84124,460047,True
122,84057,460052,True
28,84341,460054,True
30,84060,460057,True
97,84065,460058,True
32,84020,460060,True
43,84041,460061,True
33,84660,460062,True
18,84624,461300,True
19,84631,461301,True
17,84532,461302,True
18,84647,461303,True
25,84634,461306,True
19,84032,461307,True
25,84741,461309,True
41,84107,462004,True
40,84604,462005,True
84,84094,463025,True
40,84403,463027,True
232,84113,463301,True
41,84047,464015,True
0,84132,469810,True
0,84107,469811,True
175,5641,470001,True
104,5301,470011,True
25,5089,471302,True
25,5819,471303,True
25,5855,471304,True
25,5661,471305,True
45,5753,471307,True
238,22801,490004,True
399,22601,490005,True
525,23507,490007,True
622,22908,490009,True
192,24592,490013,True
346,23707,490017,True
147,23860,490020,True
703,24014,490024,True
779,23298,490032,True
196,22630,490033,True
318,22304,490040,True
110,23602,490041,True
146,24073,490042,True
167,20176,490043,True
168,23439,490044,True
170,20110,490045,True
247,23502,490046,True
506,24153,490048,True
276,23454,490057,True
391,23226,490059,True
923,22042,490063,True
145,23188,490066,True
300,23805,490067,True
225,23116,490069,True
250,24541,490075,True
176,22911,490077,True
67,22560,490084,True
37,24151,490089,True
221,23851,490092,True
224,23666,490093,True
104,23223,490094,True
80,23847,490097,True
70,23970,490098,True
182,22033,490101,True
187,20190,490107,True
146,24060,490110,True
100,24382,490111,True
758,23235,490112,True
183,22191,490113,True
141,24333,490115,True
147,24343,490116,True
238,24651,490117,True
340,23229,490118,True
160,23456,490119,True
237,22306,490122,True
205,24457,490126,True
134,24614,490127,True
130,23114,490136,True
126,22408,490141,True
60,20169,490144,True
124,20166,490145,True
25,24445,491300,True
25,24134,491302,True
25,24450,491304,True
25,22664,491305,True
25,22835,491307,True
76,22482,491308,True
35,23507,492007,True
25,23601,492008,True
60,23230,492009,True
50,23692,493027,True
40,23226,493028,True
50,22903,493029,True
64,23805,493031,True
58,22401,493032,True
60,20105,493033,True
25,24201,493034,True
114,23233,493036,True
206,23507,493301,True
116,22044,494023,True
0,23507,499800,True
0,22042,499801,True
0,22908,499802,True
0,23507,499803,True
0,23298,499805,True
146,99362,500002,True
336,98101,500005,True
450,98195,500008,True
268,98201,500014,True
198,98807,500016,True
191,98531,500019,True
340,98506,500024,True
376,98122,500025,True
217,98026,500026,True
697,98122,500027,True
78,99011,50002,False
253,98225,500030,True
50,98837,500033,True
218,98902,500036,True
297,98310,500039,True
368,98632,500041,True
275,98668,500050,True
218,98004,500051,True
346,98112,500052,True
71,99336,500053,True
141,99352,500058,True
413,98104,500064,True
175,98314,50006,False
126,98362,500072,True
272,99208,500077,True
290,98114,50007,False
303,98055,500088,True
50,98388,50008,False
824,98493,50009,False
253,99362,50013,False
20,98801,500148,True
20,98277,50014,False
220,98686,500150,True
120,98029,500152,True
12,99204,50016,False
31,99022,50017,False
40,98155,50024,False
28,98942,50025,False
48,98321,50026,False
25,99347,501301,True
25,99328,501302,True
25,99122,501305,True
48,99133,501308,True
65,99109,501309,True
25,99156,501310,True
20,99169,501311,True
25,98672,501315,True
31,98356,501319,True
29,98848,501320,True
25,98368,501323,True
45,98331,501325,True
25,99114,501326,True
30,98284,501329,True
25,99403,501332,True
25,98816,501334,True
35,99301,501337,True
25,98065,501338,True
10,98250,501340,True
80,98101,502002,True
102,99202,503025,True
250,98105,503300,True
133,98034,504002,True
32,99352,504008,True
531,26506,510001,True
122,24970,510002,True
375,26330,510006,True
241,25401,510008,True
127,26038,510013,True
238,26062,510023,True
266,25309,510029,True
140,25601,510048,True
277,26003,510050,True
343,26101,510058,True
173,25801,510062,True
300,25801,510070,True
58,26155,510072,True
124,24801,510086,True
35,25301,510091,True
25,26624,511308,True
25,25411,511309,True
25,25951,511310,True
44,26757,511311,True
25,25130,511313,True
25,26726,511315,True
25,25901,511317,True
25,25438,511319,True
25,25271,511320,True
51,26201,511321,True
25,26651,511322,True
32,25301,512002,True
28,25702,512003,True
25,26505,512004,True
60,24740,513026,True
40,26105,513027,True
62,25705,513028,True
96,26504,513030,True
110,25709,514009,True
200,26452,514012,True
181,54481,520002,True
345,54601,520004,True
332,54915,520009,True
75,54868,520011,True
344,54701,520013,True
99,54501,520019,True
100,53566,520028,True
321,54401,520030,True
99,54495,520033,True
69,54241,520034,True
185,53081,520035,True
504,54449,520037,True
71,53027,520038,True
73,53901,520041,True
185,53081,520044,True
182,54956,520045,True
422,53211,520051,True
100,53913,520057,True
123,53105,520059,True
240,53548,520066,True
304,54703,520070,True
270,53215,520078,True
440,53715,520083,True
151,54935,520088,True
448,53715,520089,True
109,54568,520091,True
553,53405,520096,True
536,53792,520098,True
99,53121,520102,True
167,54221,520107,True
40,53948,520109,True
99,54143,520113,True
95,53098,520116,True
538,53210,520136,True
1213,53215,520138,True
149,53227,520139,True
74,53142,520189,True
132,54311,520193,True
25,53212,520194,True
84,54904,520198,True
86,54476,520202,True
16,53132,520205,True
66,53066,520206,True
62,53024,520207,True
50,53546,520208,True
44,54701,520210,True
25,54521,521300,True
18,54758,521302,True
25,54634,521304,True
25,54736,521307,True
25,54001,521308,True
25,53934,521309,True
15,54154,521310,True
24,54768,521311,True
18,54487,521313,True
15,54724,521314,True
29,54812,521315,True
25,54773,521316,True
29,53014,521317,True
29,53534,521319,True
18,54971,521321,True
15,53813,521322,True
25,54456,521323,True
15,54451,521324,True
15,54552,521325,True
15,54961,521326,True
15,53963,521327,True
25,54848,521328,True
15,54880,521329,True
25,53821,521330,True
25,54801,521332,True
25,54981,521334,True
25,54016,521335,True
25,54843,521336,True
25,54024,521337,True
25,54452,521339,True
25,54751,521340,True
25,53589,521343,True
25,53805,521344,True
25,54017,521345,True
25,54022,521349,True
25,54409,521350,True
25,54923,521355,True
25,53147,521357,True
25,54806,521359,True
63,53227,522006,True
23,53715,522008,True
81,53097,523025,True
50,53718,523028,True
296,53226,523300,True
42,54956,523302,True
105,53213,524000,True
16,54403,524017,True
0,53215,529801,True
0,53792,529802,True
0,53226,529803,True
88,82801,530006,True
146,82501,530008,True
99,82901,530011,True
64,83001,530015,True
99,82072,530025,True
16,82609,530034,True
25,82414,531312,True
16,83101,531315,True
41,82609,533027,True
65,78945,670004,True
23,78746,670006,True
88,76063,670023,True
68,75093,670025,True
61,77505,670031,True
101,78664,670034,True
181,78664,670041,True
126,78613,670043,True
61,75032,670044,True
100,77478,670053,True
284,78258,670055,True
154,78640,670056,True
30,77384,670059,True
20,75182,670060,True
33,78414,670061,True
24,76015,670067,True
99,75028,670068,True
48,76012,670071,True
32,75001,670073,True
106,77070,670075,True
14,75090,670076,True
302,77094,670077,True
83,76548,670080,True
95,75071,670082,True
101,76244,670085,True
135,77845,670088,True
84,75146,670090,True
55,76177,670103,True
53,77584,670106,True
46,78654,670108,True
16,77327,670115,True
12,76177,670116,True
187,77385,670122,True
25,78660,670128,True
15,78610,670131,True
54,76092,670132,True
10,77072,670135,True
16,78735,670136,True
7,78602,670143,True
1,75033,670167,True
1,76123,670184,True
1,77707,670188,True
1,75090,670237,True
1,78130,670241,True
10,77802,670259,True
3,77339,670285,True
1,78229,670295,True
46,76065,670300,True
54,77338,670310,True
7,77479,670314,True
50,75080,673029,True
27,77702,673030,True
60,77302,673034,True
42,76132,673035,True
44,76201,673036,True
118,77450,673038,True
60,79606,673039,True
50,77478,673042,True
40,75230,673043,True
60,76021,673044,True
30,75149,673045,True
44,75034,673046,True
66,76104,673048,True
40,78130,673049,True
60,77065,673050,True
60,77070,673052,True
35,78414,673053,True
60,78704,673054,True
36,78734,673058,True
21,78041,673059,True
40,76015,673060,True
26,76086,673062,True
93,79415,673063,True
40,77584,673066,True
40,77494,673071,True
36,75605,673073,True
36,76504,673074,True
41,75022,673076,True
40,76901,673078,True
40,76706,673079,True
40,71115,713028,True
